seq_id	start	end	align_to
GGBKTAO02CHCSF	1	21	primer
GGBKTAO02CHL76	1	21	primer
GGBKTAO02CHL76	301	320	adaptor
GGBKTAO02CAH8L	1	21	primer
GGBKTAO02CAE15	1	21	primer
GGBKTAO02CG9KP	1	21	primer
GGBKTAO02CEMSI	1	21	primer
GGBKTAO02CG9N0	1	21	primer
GGBKTAO02CG9N0	301	320	adaptor
GGBKTAO02CAU0B	1	21	primer
GGBKTAO02CG3CN	1	21	primer
GGBKTAO02CE2J6	1	21	primer
GGBKTAO02B4C1A	1	21	primer
GGBKTAO02B86WA	1	21	primer
GGBKTAO02B8HLX	1	21	primer
GGBKTAO02B8Q5Q	1	21	primer
GGBKTAO02CHI11	1	21	primer
GGBKTAO02CALHH	1	21	primer
GGBKTAO02CGKE5	1	21	primer
GGBKTAO02B39XK	1	21	primer
GGBKTAO02CBG01	1	21	primer
GGBKTAO02B9JI0	1	21	primer
GGBKTAO02B5URM	1	21	primer
GGBKTAO02B30G2	1	21	primer
GGBKTAO02CB25W	1	21	primer
GGBKTAO02CBARY	1	21	primer
GGBKTAO02B8NUY	1	21	primer
GGBKTAO02B36TF	1	21	primer
GGBKTAO02B9Y8R	1	21	primer
GGBKTAO02B8EFL	1	21	primer
GGBKTAO02B30BU	1	21	primer
GGBKTAO02B3NUX	1	21	primer
GGBKTAO02B6TK6	1	21	primer
GGBKTAO02B6M8W	1	21	primer
GGBKTAO02CF1F1	1	21	primer
GGBKTAO02B9V8M	1	21	primer
GGBKTAO02CEV9L	1	21	primer
GGBKTAO02B21NT	1	21	primer
GGBKTAO02B3KK2	1	21	primer
GGBKTAO02B3KK2	462	481	adaptor
GGBKTAO02CGAW0	1	21	primer
GGBKTAO02B5RJX	1	21	primer
GGBKTAO02B7CIQ	1	21	primer
GGBKTAO02B7R7N	1	21	primer
GGBKTAO02B7R7N	278	297	adaptor
GGBKTAO02CHSIF	1	21	primer
GGBKTAO02CDBE6	1	21	primer
GGBKTAO02B7R9Q	1	21	primer
GGBKTAO02B27Z2	1	21	primer
GGBKTAO02B86TG	1	21	primer
GGBKTAO02CCL6H	1	21	primer
GGBKTAO02B2VC0	1	21	primer
GGBKTAO02CGAXW	1	21	primer
GGBKTAO02B7CF8	1	21	primer
GGBKTAO02CB9I0	1	21	primer
GGBKTAO02B7FPD	1	21	primer
GGBKTAO02CF1A0	1	21	primer
GGBKTAO02CEJQH	1	21	primer
GGBKTAO02B7O4Y	1	21	primer
GGBKTAO02B9V8B	1	21	primer
GGBKTAO02B6TIQ	1	21	primer
GGBKTAO02B4PL4	1	21	primer
GGBKTAO02B6GZD	1	21	primer
GGBKTAO02B6GZD	317	336	adaptor
GGBKTAO02B5OC8	1	21	primer
GGBKTAO02CCCLM	1	21	primer
GGBKTAO02B6AJP	1	21	primer
GGBKTAO02B5H1X	1	21	primer
GGBKTAO02B5H1X	317	336	adaptor
GGBKTAO02CA7MU	1	21	primer
GGBKTAO02B8QZA	1	21	primer
GGBKTAO02CDQ62	1	21	primer
GGBKTAO02B740M	1	21	primer
GGBKTAO02CFX9A	1	21	primer
GGBKTAO02CCL2I	1	21	primer
GGBKTAO02CCL2I	360	379	adaptor
GGBKTAO02CHI7Z	1	21	primer
GGBKTAO02B33J0	1	21	primer
GGBKTAO02B33J0	361	380	adaptor
GGBKTAO02B4PNU	1	21	primer
GGBKTAO02CAIC5	1	21	primer
GGBKTAO02CBDUM	1	21	primer
GGBKTAO02CBDUM	300	319	adaptor
GGBKTAO02B4C47	1	21	primer
GGBKTAO02B83RW	1	21	primer
GGBKTAO02B33JL	1	21	primer
GGBKTAO02CD0NY	1	21	primer
GGBKTAO02CB24E	1	21	primer
GGBKTAO02CGG33	1	21	primer
GGBKTAO02B9MPV	1	21	primer
GGBKTAO02CDN1G	1	21	primer
GGBKTAO02CEJNK	1	21	primer
GGBKTAO02CEZFS	1	21	primer
GGBKTAO02CFYAP	1	21	primer
GGBKTAO02CALC4	1	21	primer
GGBKTAO02B3A26	1	21	primer
GGBKTAO02CA1A6	1	21	primer
GGBKTAO02B6AMG	1	21	primer
GGBKTAO02B6AMG	318	337	adaptor
GGBKTAO02B7FRJ	1	20	primer
GGBKTAO02B27W5	1	21	primer
GGBKTAO02CCO81	1	21	primer
GGBKTAO02B9PTS	1	21	primer
GGBKTAO02B4SXW	1	21	primer
GGBKTAO02B8NTW	1	19	primer
GGBKTAO02CCYQD	1	21	primer
GGBKTAO02CB6DX	1	21	primer
GGBKTAO02CGD1T	1	21	primer
GGBKTAO02CDUDP	1	21	primer
GGBKTAO02CGQMM	1	19	primer
GGBKTAO02CBDYN	1	21	primer
GGBKTAO02CGQP0	1	21	primer
GGBKTAO02B36S1	1	21	primer
GGBKTAO02B95LB	1	21	primer
GGBKTAO02CG6FF	1	21	primer
GGBKTAO02CDXG1	1	21	primer
GGBKTAO02CHL8M	1	21	primer
GGBKTAO02B7O7O	1	21	primer
GGBKTAO02CDXLQ	1	21	primer
GGBKTAO02CDXLQ	317	336	adaptor
GGBKTAO02B3HDC	1	21	primer
GGBKTAO02B5RIV	1	21	primer
GGBKTAO02B92G7	1	21	primer
GGBKTAO02B4MKM	1	21	primer
GGBKTAO02CCCLQ	1	21	primer
GGBKTAO02CES7V	1	21	primer
GGBKTAO02CD3VA	1	21	primer
GGBKTAO02CCIY7	1	21	primer
GGBKTAO02CCIY7	318	337	adaptor
GGBKTAO02B5OE2	1	21	primer
GGBKTAO02B6WQG	1	21	primer
GGBKTAO02CBAO3	1	21	primer
GGBKTAO02CCIYW	1	21	primer
GGBKTAO02CA4EY	1	21	primer
GGBKTAO02B5UPE	1	21	primer
GGBKTAO02B2FGA	1	21	primer
GGBKTAO02CFE92	1	21	primer
GGBKTAO02CCPCU	1	21	primer
GGBKTAO02CC1V7	1	21	primer
GGBKTAO02B8Q4Y	1	21	primer
GGBKTAO02CC45U	1	21	primer
GGBKTAO02CC1ZR	1	21	primer
GGBKTAO02CAB03	1	21	primer
GGBKTAO02CB9EL	1	21	primer
GGBKTAO02CHCPI	1	21	primer
GGBKTAO02CEPYT	1	21	primer
GGBKTAO02CGD03	1	21	primer
GGBKTAO02CGTQ0	1	21	primer
GGBKTAO02CGTQ0	317	336	adaptor
GGBKTAO02CEMTE	1	21	primer
GGBKTAO02CBDUF	1	21	primer
GGBKTAO02B5X09	1	21	primer
GGBKTAO02B5RI5	1	21	primer
GGBKTAO02CG3A2	1	21	primer
GGBKTAO02CA7G9	1	21	primer
GGBKTAO02B7FLI	1	21	primer
GGBKTAO02B30EO	1	21	primer
GGBKTAO02CHFV0	1	21	primer
GGBKTAO02B7IQ3	1	21	primer
GGBKTAO02CC438	1	21	primer
GGBKTAO02CD6Y9	1	21	primer
GGBKTAO02CHSMX	1	21	primer
GGBKTAO02CHSMX	317	336	adaptor
GGBKTAO02B3KNP	1	21	primer
GGBKTAO02CG6JH	1	21	primer
GGBKTAO02CCL8B	1	21	primer
GGBKTAO02B6AKQ	1	21	primer
GGBKTAO02CB27G	1	19	primer
GGBKTAO02CC797	1	21	primer
GGBKTAO02B2IPH	1	21	primer
GGBKTAO02CF1DU	1	21	primer
GGBKTAO02CC1XT	1	21	primer
GGBKTAO02CBQJH	1	21	primer
GGBKTAO02B6QFC	1	21	primer
GGBKTAO02CCPB3	1	21	primer
GGBKTAO02B2FJD	1	21	primer
GGBKTAO02CHVSN	1	21	primer
GGBKTAO02B6GTJ	1	21	primer
GGBKTAO02B21LZ	1	21	primer
GGBKTAO02B6GTY	1	21	primer
GGBKTAO02CBQML	1	21	primer
GGBKTAO02B4MGU	1	21	primer
GGBKTAO02CARPV	1	21	primer
GGBKTAO02CF7O8	1	21	primer
GGBKTAO02B7FO0	1	21	primer
GGBKTAO02CFOTA	1	21	primer
GGBKTAO02CD0P0	1	21	primer
GGBKTAO02CC454	1	21	primer
GGBKTAO02CHL7G	1	21	primer
GGBKTAO02CE2N0	1	21	primer
GGBKTAO02B3QW7	1	21	primer
GGBKTAO02CB29P	1	21	primer
GGBKTAO02B8NZ1	1	21	primer
GGBKTAO02CES7R	1	21	primer
GGBKTAO02B9F94	1	21	primer
GGBKTAO02B9S2H	1	21	primer
GGBKTAO02CBJ8J	1	21	primer
GGBKTAO02B5RJG	1	21	primer
GGBKTAO02B770V	1	21	primer
GGBKTAO02B4SWS	1	21	primer
GGBKTAO02CG9JW	1	21	primer
GGBKTAO02B5US4	1	21	primer
GGBKTAO02CFOPJ	1	21	primer
GGBKTAO02B659F	1	21	primer
GGBKTAO02CBG4Y	1	21	primer
GGBKTAO02CGNIO	1	21	primer
GGBKTAO02CCPBS	1	21	primer
GGBKTAO02CAOI1	1	21	primer
GGBKTAO02CHF1J	1	21	primer
GGBKTAO02CC41F	1	21	primer
GGBKTAO02B8Q2Q	1	21	primer
GGBKTAO02B8HLI	1	21	primer
GGBKTAO02CCO98	1	21	primer
GGBKTAO02CDKUI	1	21	primer
GGBKTAO02CA4EN	1	21	primer
GGBKTAO02CCO8U	1	21	primer
GGBKTAO02CF1GC	1	21	primer
GGBKTAO02B3W5L	1	21	primer
GGBKTAO02CFE9G	1	21	primer
GGBKTAO02CGG7N	1	21	primer
GGBKTAO02CCI1L	1	21	primer
GGBKTAO02B5UPN	1	21	primer
GGBKTAO02CFRXD	1	21	primer
GGBKTAO02CGZ21	1	21	primer
GGBKTAO02B80J1	1	21	primer
GGBKTAO02CGTS0	1	21	primer
GGBKTAO02CCCLX	1	21	primer
GGBKTAO02B33LL	1	21	primer
GGBKTAO02CA1BV	1	21	primer
GGBKTAO02B8BA8	1	21	primer
GGBKTAO02CG6D2	1	21	primer
GGBKTAO02B9C7E	1	21	primer
GGBKTAO02B9C7E	317	336	adaptor
GGBKTAO02CCIWA	1	21	primer
GGBKTAO02CBAOH	1	21	primer
GGBKTAO02B36RQ	1	21	primer
GGBKTAO02CAE2G	1	21	primer
GGBKTAO02CF7M8	1	21	primer
GGBKTAO02CF7M8	333	352	adaptor
GGBKTAO02CCI15	1	21	primer
GGBKTAO02CABY2	1	21	primer
GGBKTAO02CDBDA	1	19	primer
GGBKTAO02CBQGD	1	21	primer
GGBKTAO02B7O5E	1	21	primer
GGBKTAO02B7O5E	284	303	adaptor
GGBKTAO02B42DP	1	21	primer
GGBKTAO02CHMAX	1	21	primer
GGBKTAO02B6WOV	1	21	primer
GGBKTAO02CC8CG	1	21	primer
GGBKTAO02CGASN	1	21	primer
GGBKTAO02CAH86	1	21	primer
GGBKTAO02CHI2H	1	21	primer
GGBKTAO02CGDYP	1	21	primer
GGBKTAO02CEC81	1	21	primer
GGBKTAO02CCCL0	1	21	primer
GGBKTAO02B6GWD	1	21	primer
GGBKTAO02CEMW9	1	21	primer
GGBKTAO02B80IB	1	21	primer
GGBKTAO02CDXJQ	1	21	primer
GGBKTAO02B8KN2	1	21	primer
GGBKTAO02B9SZE	1	21	primer
GGBKTAO02CDUFS	1	21	primer
GGBKTAO02B98RU	1	21	primer
GGBKTAO02B5OJW	1	21	primer
GGBKTAO02CCI2P	1	21	primer
GGBKTAO02B33NE	1	21	primer
GGBKTAO02B3QVH	1	21	primer
GGBKTAO02CCVK9	1	21	primer
GGBKTAO02B776P	1	21	primer
GGBKTAO02B7YPJ	1	21	primer
GGBKTAO02CDQ88	1	21	primer
GGBKTAO02CFOSK	1	21	primer
GGBKTAO02B3QW1	1	21	primer
GGBKTAO02CFYBJ	1	21	primer
GGBKTAO02B8A6H	1	21	primer
GGBKTAO02B30EV	1	21	primer
GGBKTAO02CCYP2	1	21	primer
GGBKTAO02CCYQO	1	21	primer
GGBKTAO02B9C51	1	21	primer
GGBKTAO02B45E9	1	21	primer
GGBKTAO02CD0PP	1	21	primer
GGBKTAO02CB9ET	1	21	primer
GGBKTAO02B5XVZ	1	21	primer
GGBKTAO02B8HM9	1	21	primer
GGBKTAO02CGKBU	1	21	primer
GGBKTAO02CD64H	1	21	primer
GGBKTAO02CCL2B	1	21	primer
GGBKTAO02CE8Y0	1	21	primer
GGBKTAO02B7VKI	1	21	primer
GGBKTAO02CAH7O	1	21	primer
GGBKTAO02B39TN	1	21	primer
GGBKTAO02CFU0L	1	21	primer
GGBKTAO02B45HC	1	21	primer
GGBKTAO02CEZHV	1	21	primer
GGBKTAO02B48QO	1	21	primer
GGBKTAO02CEDC4	1	21	primer
GGBKTAO02B3T1L	1	21	primer
GGBKTAO02B71PO	1	21	primer
GGBKTAO02CD6ZY	2	21	primer
GGBKTAO02CD0P8	1	21	primer
GGBKTAO02B30FO	1	21	primer
GGBKTAO02B9S0U	1	21	primer
GGBKTAO02CBJ58	1	21	primer
GGBKTAO02CFX8V	1	21	primer
GGBKTAO02CEV8B	1	21	primer
GGBKTAO02B8NWV	1	21	primer
GGBKTAO02CFOSG	1	21	primer
GGBKTAO02CDENT	1	21	primer
GGBKTAO02CCFTD	1	21	primer
GGBKTAO02CCL3E	1	21	primer
GGBKTAO02CC1Y9	1	21	primer
GGBKTAO02B5E2M	1	21	primer
GGBKTAO02CD6XK	1	21	primer
GGBKTAO02CGAXT	1	21	primer
GGBKTAO02B9SW0	1	21	primer
GGBKTAO02B4Y88	1	21	primer
GGBKTAO02CBTL0	1	21	primer
GGBKTAO02CGTXM	1	21	primer
GGBKTAO02CCYQS	1	21	primer
GGBKTAO02CC8BK	1	21	primer
GGBKTAO02B3QZ1	1	21	primer
GGBKTAO02CFU46	1	21	primer
GGBKTAO02CHFZK	1	21	primer
GGBKTAO02CGQP7	1	21	primer
GGBKTAO02CFLL8	1	21	primer
GGBKTAO02CBAQE	1	21	primer
GGBKTAO02B7CIM	1	21	primer
GGBKTAO02B2R3I	1	21	primer
GGBKTAO02B57IN	1	21	primer
GGBKTAO02CHMDE	1	21	primer
GGBKTAO02B7LW1	1	21	primer
GGBKTAO02CB22X	1	21	primer
GGBKTAO02B8A9N	1	21	primer
GGBKTAO02CAUXF	1	21	primer
GGBKTAO02B6ZUL	1	21	primer
GGBKTAO02CDUBI	1	21	primer
GGBKTAO02CBKAO	1	21	primer
GGBKTAO02CF4HT	1	21	primer
GGBKTAO02CCL2P	1	21	primer
GGBKTAO02CCL2P	315	334	adaptor
GGBKTAO02CBDSL	1	21	primer
GGBKTAO02CG6I3	1	21	primer
GGBKTAO02B7LW4	1	21	primer
GGBKTAO02B621I	1	21	primer
GGBKTAO02CCYO2	1	21	primer
GGBKTAO02B6GU5	1	21	primer
GGBKTAO02CA4DF	1	21	primer
GGBKTAO02CDHOD	1	21	primer
GGBKTAO02CARUL	1	21	primer
GGBKTAO02B8HJE	1	21	primer
GGBKTAO02B6AJ0	1	21	primer
GGBKTAO02B6AJ0	295	314	adaptor
GGBKTAO02B57F6	1	21	primer
GGBKTAO02B57F6	300	319	adaptor
GGBKTAO02CCFQ2	1	21	primer
GGBKTAO02CDQ7D	1	21	primer
GGBKTAO02B772V	1	21	primer
GGBKTAO02B772V	311	330	adaptor
GGBKTAO02B74XG	1	21	primer
GGBKTAO02CBWSX	1	21	primer
GGBKTAO02CG9QL	1	21	primer
GGBKTAO02CFB5R	1	21	primer
GGBKTAO02CAH7D	1	21	primer
GGBKTAO02B2YGK	1	21	primer
GGBKTAO02B8KSH	1	21	primer
GGBKTAO02B536S	1	21	primer
GGBKTAO02CARTZ	1	21	primer
GGBKTAO02CHSKX	1	21	primer
GGBKTAO02CEWAJ	1	21	primer
GGBKTAO02CDKWB	1	21	primer
GGBKTAO02B2LWY	1	21	primer
GGBKTAO02CAE12	1	21	primer
GGBKTAO02CB9H0	1	21	primer
GGBKTAO02CCYUU	1	21	primer
GGBKTAO02B6WST	1	21	primer
GGBKTAO02CEZIW	1	21	primer
GGBKTAO02CCSHX	1	21	primer
GGBKTAO02CHI15	1	21	primer
GGBKTAO02CHI15	280	299	adaptor
GGBKTAO02CA7KO	1	21	primer
GGBKTAO02CGQNH	1	21	primer
GGBKTAO02B3KMN	1	21	primer
GGBKTAO02CGKAV	1	21	primer
GGBKTAO02CEPZW	1	21	primer
GGBKTAO02B2VCB	1	21	primer
GGBKTAO02CGG5G	1	21	primer
GGBKTAO02CD64D	1	21	primer
GGBKTAO02CHMC2	1	20	primer
GGBKTAO02B89ZL	1	21	primer
GGBKTAO02B9C70	1	21	primer
GGBKTAO02CHI5P	1	21	primer
GGBKTAO02CHSLF	1	21	primer
GGBKTAO02CG3B0	1	21	primer
GGBKTAO02CGD1E	1	21	primer
GGBKTAO02CAX08	1	21	primer
GGBKTAO02B5US7	1	21	primer
GGBKTAO02CC1US	1	21	primer
GGBKTAO02CCSJR	1	21	primer
GGBKTAO02CEGLO	1	21	primer
GGBKTAO02B8EDC	1	21	primer
GGBKTAO02CFLN6	1	21	primer
GGBKTAO02CBTNW	1	21	primer
GGBKTAO02B92GZ	1	21	primer
GGBKTAO02B7R80	1	21	primer
GGBKTAO02CHI5S	1	21	primer
GGBKTAO02CBGYN	1	21	primer
GGBKTAO02CHPCW	1	21	primer
GGBKTAO02CBTPI	1	21	primer
GGBKTAO02CB9KV	1	21	primer
GGBKTAO02CC78U	1	21	primer
GGBKTAO02B74UT	1	21	primer
GGBKTAO02CG9QB	1	21	primer
GGBKTAO02B69DY	1	21	primer
GGBKTAO02B6AIA	1	21	primer
GGBKTAO02CEZI0	1	21	primer
GGBKTAO02B8NW2	1	21	primer
GGBKTAO02B4C4Z	1	21	primer
GGBKTAO02CG6GL	1	21	primer
GGBKTAO02CEZF1	1	21	primer
GGBKTAO02CBTNT	1	21	primer
GGBKTAO02CC79V	1	21	primer
GGBKTAO02CE8WG	1	21	primer
GGBKTAO02CG9OF	1	21	primer
GGBKTAO02B42CX	1	21	primer
GGBKTAO02CG6EL	1	21	primer
GGBKTAO02CA4EC	1	21	primer
GGBKTAO02B7R72	1	21	primer
GGBKTAO02CAX6G	1	21	primer
GGBKTAO02CBNFP	1	21	primer
GGBKTAO02CBANL	1	21	primer
GGBKTAO02CBANL	364	383	adaptor
GGBKTAO02CDQ8A	1	21	primer
GGBKTAO02CDKTP	1	21	primer
GGBKTAO02B3W8F	1	21	primer
GGBKTAO02B4PPN	1	21	primer
GGBKTAO02B83SM	1	21	primer
GGBKTAO02B5EZJ	1	21	primer
GGBKTAO02CF4NF	1	21	primer
GGBKTAO02CBJ63	1	21	primer
GGBKTAO02B506D	1	21	primer
GGBKTAO02B3A2V	1	21	primer
GGBKTAO02B3A2V	324	343	adaptor
GGBKTAO02CB9E7	1	21	primer
GGBKTAO02CDBDE	1	21	primer
GGBKTAO02B7FKV	1	21	primer
GGBKTAO02CGG4T	1	21	primer
GGBKTAO02B8HMN	1	21	primer
GGBKTAO02B8EHQ	1	21	primer
GGBKTAO02B8KTA	1	21	primer
GGBKTAO02B772O	1	21	primer
GGBKTAO02CDRAH	1	21	primer
GGBKTAO02CBNE0	1	21	primer
GGBKTAO02B39XD	1	21	primer
GGBKTAO02CCO7C	1	21	primer
GGBKTAO02B5H1K	1	21	primer
GGBKTAO02B9SWR	1	21	primer
GGBKTAO02B6AK2	1	21	primer
GGBKTAO02CFX6F	1	21	primer
GGBKTAO02CALGY	1	21	primer
GGBKTAO02CHMA4	1	21	primer
GGBKTAO02CFE6G	1	21	primer
GGBKTAO02B3NT0	1	21	primer
GGBKTAO02CGTU0	1	21	primer
GGBKTAO02CE8X1	1	21	primer
GGBKTAO02CFB2E	1	21	primer
GGBKTAO02CGW2J	1	21	primer
GGBKTAO02B5H5V	1	20	primer
GGBKTAO02CD3TY	1	21	primer
GGBKTAO02CALDT	1	21	primer
GGBKTAO02B8QZL	1	21	primer
GGBKTAO02CGZ8V	1	21	primer
GGBKTAO02CDN5C	1	21	primer
GGBKTAO02CDN0R	1	21	primer
GGBKTAO02CCIVO	1	21	primer
GGBKTAO02B6J0N	1	21	primer
GGBKTAO02CALFX	1	21	primer
GGBKTAO02CGQLJ	1	21	primer
GGBKTAO02CEDAX	1	21	primer
GGBKTAO02CHSKT	1	21	primer
GGBKTAO02CCVOE	1	21	primer
GGBKTAO02B92H4	1	21	primer
GGBKTAO02CDQ6S	1	21	primer
GGBKTAO02CGZ6S	1	21	primer
GGBKTAO02CE5TF	1	21	primer
GGBKTAO02CFRXK	1	21	primer
GGBKTAO02CCSE0	1	21	primer
GGBKTAO02CGKDX	1	21	primer
GGBKTAO02CG3A5	1	21	primer
GGBKTAO02CCIWH	1	21	primer
GGBKTAO02CHFYM	1	21	primer
GGBKTAO02B8EGA	1	21	primer
GGBKTAO02B6ZVS	1	21	primer
GGBKTAO02B98RN	1	21	primer
GGBKTAO02CCSJT	1	21	primer
GGBKTAO02CARQV	1	21	primer
GGBKTAO02CHCTC	1	21	primer
GGBKTAO02CFLMF	1	21	primer
GGBKTAO02CGTW0	1	21	primer
GGBKTAO02CHI5E	1	21	primer
GGBKTAO02CF7Q6	1	21	primer
GGBKTAO02B6NAM	1	21	primer
GGBKTAO02B8NUM	1	21	primer
GGBKTAO02CEDBH	1	21	primer
GGBKTAO02B4JEA	1	21	primer
GGBKTAO02B9JGH	1	21	primer
GGBKTAO02B7CLL	1	21	primer
GGBKTAO02CG9KF	1	21	primer
GGBKTAO02B9V45	1	21	primer
GGBKTAO02CFIGA	1	21	primer
GGBKTAO02CE2N4	1	21	primer
GGBKTAO02CEV95	1	21	primer
GGBKTAO02CHCRQ	1	21	primer
GGBKTAO02CF1G0	1	21	primer
GGBKTAO02B57CP	1	21	primer
GGBKTAO02B2CAW	1	21	primer
GGBKTAO02CEJML	1	21	primer
GGBKTAO02B8EB4	1	21	primer
GGBKTAO02B62XW	2	21	primer
GGBKTAO02CDBD3	1	21	primer
GGBKTAO02B7ITQ	1	21	primer
GGBKTAO02B4MIB	1	21	primer
GGBKTAO02B86WL	1	21	primer
GGBKTAO02B5BWP	1	21	primer
GGBKTAO02CFU1M	1	21	primer
GGBKTAO02CHCVX	1	21	primer
GGBKTAO02CHI4J	1	21	primer
GGBKTAO02CFX5X	1	21	primer
GGBKTAO02CGJ99	1	21	primer
GGBKTAO02B5K84	1	21	primer
GGBKTAO02B5ODS	1	21	primer
GGBKTAO02CD98M	1	21	primer
GGBKTAO02CBQJ6	1	21	primer
GGBKTAO02CAE6I	1	21	primer
GGBKTAO02CDKWJ	1	21	primer
GGBKTAO02CC1VS	1	21	primer
GGBKTAO02B95JQ	1	21	primer
GGBKTAO02CF7S2	1	21	primer
GGBKTAO02B8BBW	1	21	primer
GGBKTAO02CDXKH	1	21	primer
GGBKTAO02CCYRZ	1	21	primer
GGBKTAO02CHVS9	1	21	primer
GGBKTAO02CEDEG	1	21	primer
GGBKTAO02B7702	1	21	primer
GGBKTAO02CA098	1	21	primer
GGBKTAO02CHL6W	1	21	primer
GGBKTAO02CES23	1	21	primer
GGBKTAO02B92EO	1	21	primer
GGBKTAO02CHL80	1	21	primer
GGBKTAO02CGAX1	1	21	primer
GGBKTAO02CAUYZ	1	21	primer
GGBKTAO02CALHC	1	21	primer
GGBKTAO02CDXKZ	1	21	primer
GGBKTAO02B5BVZ	1	21	primer
GGBKTAO02CC775	1	21	primer
GGBKTAO02CFFCR	1	21	primer
GGBKTAO02B9MLF	1	21	primer
GGBKTAO02CB6CS	1	21	primer
GGBKTAO02B6AIZ	1	21	primer
GGBKTAO02B4JGK	1	21	primer
GGBKTAO02CA4B4	1	21	primer
GGBKTAO02CC8A0	1	21	primer
GGBKTAO02CDKXQ	1	21	primer
GGBKTAO02B3W6S	1	21	primer
GGBKTAO02CD636	1	21	primer
GGBKTAO02CEMRR	1	21	primer
GGBKTAO02CEMRR	316	335	adaptor
GGBKTAO02B74V0	1	21	primer
GGBKTAO02CFLIH	1	21	primer
GGBKTAO02CFFAG	1	19	primer
GGBKTAO02CHMCX	1	21	primer
GGBKTAO02CDBCS	1	21	primer
GGBKTAO02CF4MH	1	21	primer
GGBKTAO02CFFBA	1	21	primer
GGBKTAO02CHSM8	1	21	primer
GGBKTAO02CG6IP	1	21	primer
GGBKTAO02B7VDL	1	21	primer
GGBKTAO02CGTWB	1	21	primer
GGBKTAO02B8T6L	1	21	primer
GGBKTAO02B620M	1	21	primer
GGBKTAO02CHF0V	1	21	primer
GGBKTAO02CHSM4	1	21	primer
GGBKTAO02CGD30	2	21	primer
GGBKTAO02B8914	1	21	primer
GGBKTAO02B4F99	1	21	primer
GGBKTAO02CFFBE	1	21	primer
GGBKTAO02CA05T	1	21	primer
GGBKTAO02B74WH	1	21	primer
GGBKTAO02CHMDM	1	21	primer
GGBKTAO02CEV81	1	21	primer
GGBKTAO02CAE1N	1	21	primer
GGBKTAO02CC458	1	21	primer
GGBKTAO02CD0M7	1	21	primer
GGBKTAO02CHFXD	1	21	primer
GGBKTAO02CABXC	1	21	primer
GGBKTAO02CBANZ	1	21	primer
GGBKTAO02CHI6E	1	21	primer
GGBKTAO02CC78D	1	21	primer
GGBKTAO02CG6ID	1	21	primer
GGBKTAO02CHF15	1	21	primer
GGBKTAO02B7FNA	1	21	primer
GGBKTAO02CG3BK	1	21	primer
GGBKTAO02B5K8X	1	21	primer
GGBKTAO02CHYUX	1	21	primer
GGBKTAO02CGZ8K	1	21	primer
GGBKTAO02CCYTT	1	21	primer
GGBKTAO02CFIG4	1	21	primer
GGBKTAO02B8QZH	1	21	primer
GGBKTAO02CHSJ6	1	21	primer
GGBKTAO02B86Y6	1	21	primer
GGBKTAO02B3QU0	1	21	primer
GGBKTAO02CC759	1	21	primer
GGBKTAO02CGKF2	1	21	primer
GGBKTAO02CD0SD	1	21	primer
GGBKTAO02B98P7	1	21	primer
GGBKTAO02CEZHS	1	21	primer
GGBKTAO02CGAWT	1	21	primer
GGBKTAO02CEMTL	1	21	primer
GGBKTAO02B7O3P	1	21	primer
GGBKTAO02CBZYD	1	21	primer
GGBKTAO02CGJ9J	1	21	primer
GGBKTAO02CBQIQ	1	21	primer
GGBKTAO02B86XU	1	21	primer
GGBKTAO02CHVP0	1	21	primer
GGBKTAO02CG6HL	1	21	primer
GGBKTAO02CGZ7L	1	21	primer
GGBKTAO02B3TZO	1	21	primer
GGBKTAO02CB23G	1	21	primer
GGBKTAO02B9GD0	1	21	primer
GGBKTAO02CA06A	1	21	primer
GGBKTAO02CHVOF	1	21	primer
GGBKTAO02CF4K5	1	21	primer
GGBKTAO02CAOLN	1	21	primer
GGBKTAO02CHPHW	1	21	primer
GGBKTAO02CHY0K	1	21	primer
GGBKTAO02CEDC6	1	21	primer
GGBKTAO02B4SUV	1	21	primer
GGBKTAO02B7VP9	1	21	primer
GGBKTAO02B7VP9	162	181	adaptor
GGBKTAO02B9S6O	1	21	primer
GGBKTAO02CA7OM	1	21	primer
GGBKTAO02B8EQA	1	21	primer
GGBKTAO02B8EQA	204	223	adaptor
GGBKTAO02B78BI	1	21	primer
GGBKTAO02B78BI	298	317	adaptor
GGBKTAO02B3HJR	1	21	primer
GGBKTAO02B3HJR	318	337	adaptor
GGBKTAO02CCYZ8	1	21	primer
GGBKTAO02CCYZ8	300	319	adaptor
GGBKTAO02B7FXD	1	21	primer
GGBKTAO02B4C5I	1	21	primer
GGBKTAO02B4C5I	251	270	adaptor
GGBKTAO02CAOWF	1	21	primer
GGBKTAO02CHJAA	1	21	primer
GGBKTAO02B48V1	1	21	primer
GGBKTAO02CEGQU	1	21	primer
GGBKTAO02CHMKO	1	21	primer
GGBKTAO02B5OOU	1	21	primer
GGBKTAO02B5OOU	317	336	adaptor
GGBKTAO02B92QE	1	21	primer
GGBKTAO02CB3BT	1	21	primer
GGBKTAO02CB3BT	316	335	adaptor
GGBKTAO02B9S43	1	21	primer
GGBKTAO02B4C9X	1	21	primer
GGBKTAO02B627F	1	21	primer
GGBKTAO02B7PE2	1	20	primer
GGBKTAO02B9DHR	1	21	primer
GGBKTAO02CBD2U	1	21	primer
GGBKTAO02B30KU	1	21	primer
